case_id,config_id,split_id,seed_id,depth_group,operator,method,source_label,true_zbottom_mm,true_ztop_mm,true_thickness_mm,posterior_mean_zbottom_mm,posterior_std_zbottom_mm,posterior_q025_mm,posterior_q05_mm,posterior_q10_mm,posterior_q25_mm,posterior_q50_mm,posterior_q75_mm,posterior_q90_mm,posterior_q95_mm,posterior_q975_mm,cov50,cov80,cov90,cov95,width50_mm,width80_mm,width90_mm,width95_mm,pit,crps_mm,wis90_mm,absolute_error_mm,squared_error_mm2,bias_mm,interval_iou,d_out_mm,failure_label_tau_0p5mm,failure_label_tau_1mm,failure_label_tau_2mm,forward_residual,calibration_scale
eval_153,mid_0641,train,20260531,mid,PIEZO,unet_3d,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.5582237243652344,1.9873203039169312,0.6404217958450318,0.7259974479675293,0.8278710842132568,1.067584753036499,4.823431491851807,5.134742021560669,5.3295330047607425,5.42120976448059,5.550319945812226,True,True,True,True,4.06715726852417,4.501661920547486,4.695212316513061,4.909898149967194,0.3671875,0.9511127045187293,6.270185994591829,0.30976591059219594,0.09595491936501233,0.30976591059219594,0.5482548171253766,0.0,False,False,False,0.08218475576493461,1.9750000000000005
eval_153,mid_0641,train,20260532,mid,PIEZO,unet_3d,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.172405242919922,2.025358200073242,0.9547276377677918,1.0686097621917725,1.2043230772018434,1.3408782184123993,1.5733001828193665,5.357537627220154,5.581804037094116,5.649318838119507,5.737008893489838,True,True,True,True,4.0166594088077545,4.377480959892273,4.580709075927735,4.782281255722046,0.546875,0.945809532028016,6.255866706881407,0.07605257085311656,0.005783993533368315,-0.07605257085311656,0.8873264904962973,0.0,False,False,False,0.07550872002665147,1.9750000000000005
eval_153,mid_0641,train,20260533,mid,PIEZO,unet_3d,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.1008334159851074,2.016770601272583,0.7433469951152801,0.9088929414749145,1.0889873743057252,1.287883996963501,1.600140392780304,5.266964912414551,5.450136661529541,5.557105588912964,5.617014753818512,True,True,True,True,3.97908091545105,4.361149287223816,4.648212647438049,4.873667758703232,0.546875,0.9432141737690296,6.2965300684307834,0.14762439778793102,0.021792962822249292,-0.14762439778793102,0.8740268286989119,0.0,False,False,False,0.08780925549199836,1.9750000000000005
eval_153,mid_0641,train,20260531,mid,PIEZO,kernel_gp,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.2815184593200684,0.8415657877922058,1.9177266657352448,2.1229931354522704,2.2824191808700562,2.6295957565307617,3.183949112892151,4.083594799041748,4.350195741653442,4.571016669273376,4.874660134315492,True,True,True,True,1.4539990425109863,2.067776560783386,2.448023533821105,2.956933468580247,0.5390625,0.23857967030545946,2.5125322347019927,0.03306064554702992,0.0010930062839863493,0.03306064554702992,0.9703666993397888,0.0,False,False,False,0.08173274766109904,0.675
eval_153,mid_0641,train,20260532,mid,PIEZO,kernel_gp,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.2047786712646484,0.8481353521347046,1.758829626441002,1.9859077513217926,2.0991034507751465,2.5419519543647766,3.1380507946014404,4.004963397979736,4.284484100341797,4.508143925666809,4.618202960491181,True,True,True,True,1.4630114436149597,2.1853806495666506,2.522236174345017,2.8593733340501792,0.5390625,0.24703286869391117,2.632643193516615,0.04367914250839,0.0019078674902682424,-0.04367914250839,0.9495424118794421,0.0,False,False,False,0.076393339754962,0.675
eval_153,mid_0641,train,20260533,mid,PIEZO,kernel_gp,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.201119899749756,0.8105945587158203,1.726597011089325,1.8575955152511598,2.195817971229553,2.6503036618232727,3.0893667936325073,3.8839330077171326,4.304770374298095,4.532126784324646,4.586895549297333,True,True,True,True,1.2336293458938599,2.108952403068542,2.674531269073486,2.860298538208008,0.5703125,0.22251716657526321,2.8336222892140173,0.04733791402328258,0.0022408781040756933,-0.04733791402328258,0.9311528318081248,0.0,False,False,False,0.08220918793939658,0.675
eval_153,mid_0641,train,20260531,mid,PIEZO,vanilla_3d_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.1497340202331543,0.5923965573310852,2.2120376229286194,2.2792818188667296,2.3957016706466674,2.6315389275550842,3.1279969215393066,3.5741807222366333,3.9030043125152587,4.063928866386413,4.226920688152314,True,True,True,True,0.9426417946815491,1.5073026418685913,1.7846470475196834,2.014883065223694,0.578125,0.16412117987750607,1.9051079397534152,0.09872379353988414,0.00974638741090567,-0.09872379353988414,0.8904278715639291,0.0,False,False,False,0.0784107798087078,0.4
eval_153,mid_0641,train,20260532,mid,PIEZO,vanilla_3d_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.2572386264801025,0.5468398332595825,2.2628985226154326,2.4172705888748167,2.492296075820923,2.8056421279907227,3.344380736351013,3.666543960571289,3.9399329900741575,4.123667240142822,4.246809303760529,True,True,True,True,0.8609018325805664,1.4476369142532346,1.7063966512680055,1.983910781145096,0.453125,0.1507787909229768,1.8023195738459803,0.0087808127070641,7.710267179653838e-05,0.0087808127070641,0.9909120709963737,0.0,False,False,False,0.08026923597858579,0.4
eval_153,mid_0641,train,20260533,mid,PIEZO,vanilla_3d_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.25894832611084,0.5883227586746216,2.1053049564361572,2.3276760458946226,2.517406678199768,2.8169164657592773,3.304894208908081,3.6391484141349792,3.9721528053283692,4.184321451187134,4.338672208786011,True,True,True,True,0.8222319483757019,1.454746127128601,1.856645405292511,2.2333672523498533,0.4609375,0.15086596501731298,1.9130818004275536,0.010490512337801405,0.00011005084910956351,0.010490512337801405,0.9925129063497641,0.0,False,False,False,0.07852032387863996,0.4
eval_153,mid_0641,train,20260531,mid,PIEZO,eapp_only_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.1074845790863037,0.6118398308753967,1.9913974016904832,2.1070216298103333,2.27046914100647,2.651721477508545,3.130282163619995,3.5295186638832092,3.8386287689208984,4.125095629692077,4.333206951618195,True,True,True,True,0.8777971863746643,1.5681596279144285,2.018073999881744,2.3418095499277114,0.5625,0.16087592136582995,2.136249650034787,0.14097323468673473,0.019873452898041186,-0.14097323468673473,0.8507900450800874,0.0,False,False,False,0.0823906236050056,0.42500000000000004
eval_153,mid_0641,train,20260532,mid,PIEZO,eapp_only_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.015977382659912,0.583523154258728,2.040216380357742,2.1977900505065917,2.3094001531600954,2.519641101360321,2.9823591709136963,3.4493685960769653,3.8306819438934325,3.943340027332306,4.018443584442139,True,True,True,True,0.9297274947166443,1.5212817907333371,1.7455499768257141,1.9782272040843965,0.609375,0.19968637509108533,2.0116486196850563,0.23248043111312633,0.054047150850545074,-0.23248043111312633,0.7472081165961214,0.0,False,False,False,0.08812159364228826,0.42500000000000004
eval_153,mid_0641,train,20260533,mid,PIEZO,eapp_only_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.3756673336029053,0.6010175943374634,2.3011877655982973,2.4887866020202636,2.6093669891357423,2.8937360644340515,3.310955286026001,3.7961955666542053,4.22293906211853,4.341240954399109,4.565623533725739,True,True,True,True,0.9024595022201538,1.6135720729827878,1.8524543523788455,2.2644357681274414,0.4765625,0.16695035085368515,1.914951824631808,0.12720951982986684,0.016182261935345284,0.12720951982986684,0.8435633956809422,0.0,False,False,False,0.0836295050954541,0.42500000000000004
eval_153,mid_0641,train,20260531,mid,PIEZO,dps_inverse_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.5096607208251953,0.6589380502700806,2.282036244869232,2.474933457374573,2.675428032875061,2.9999367594718933,3.4956350326538086,4.054550290107727,4.401341295242309,4.569589710235595,4.622808623313904,True,True,True,True,1.0546135306358337,1.7259132623672482,2.0946562528610224,2.3407723784446715,0.375,0.2136254873859662,2.3418334717417926,0.2612029070521569,0.0682269586524977,0.2612029070521569,0.7241628608236415,0.0,False,False,False,0.09598481323659117,0.525
eval_153,mid_0641,train,20260532,mid,PIEZO,dps_inverse_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.8901963233947754,0.5961706638336182,1.767456278204918,1.8819249153137207,2.200845146179199,2.4870720505714417,2.8073216676712036,3.3191967606544495,3.7204309225082395,4.01112744808197,4.076652646064758,True,True,True,True,0.8321247100830078,1.5195857763290403,2.1292025327682493,2.3091963678598404,0.71875,0.24657064237742465,2.570338678870084,0.35826149037826305,0.12835129548805427,-0.35826149037826305,0.626577768245979,0.0,False,False,False,0.09126593483021157,0.525
eval_153,mid_0641,train,20260533,mid,PIEZO,dps_inverse_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.442169666290283,0.679783284664154,2.236177122592926,2.3407434701919554,2.489043354988098,2.9763731956481934,3.364904522895813,4.080041527748108,4.299271965026856,4.389465713500976,4.425814747810364,True,True,True,True,1.1036683320999146,1.8102286100387577,2.0487222433090206,2.1896376252174377,0.4453125,0.19857493886179867,2.165168952431795,0.19371185251724476,0.037524281805662786,0.19371185251724476,0.7798771222522384,0.0,False,False,False,0.08190230938477673,0.525
eval_153,mid_0641,train,20260531,mid,PIEZO,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.175236463546753,0.652056097984314,1.7776133060455324,2.105017340183258,2.2496280908584594,2.8517695665359497,3.2777626514434814,3.575646162033081,3.9461559534072874,4.112169313430786,4.348088705539704,True,True,True,True,0.7238765954971313,1.696527862548828,2.007151973247528,2.570475399494171,0.4921875,0.15004820093384896,2.036456810917971,0.07322135022628551,0.005361366128960361,-0.07322135022628551,0.9275161079588777,0.0,False,False,False,0.07780326412523628,0.525
eval_153,mid_0641,train,20260532,mid,PIEZO,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.056765079498291,0.6859833598136902,1.7539296567440033,1.7963770508766175,2.0577175855636596,2.554609000682831,3.088573932647705,3.6266373991966248,3.8804829359054565,4.0681877613067625,4.126422941684723,True,True,True,True,1.072028398513794,1.8227653503417969,2.2718107104301453,2.3724932849407194,0.5625,0.18904882572215453,2.4316945915554786,0.19169273427474742,0.036746104373728924,-0.19169273427474742,0.8137090326897318,0.0,False,False,False,0.07941655870257489,0.525
eval_153,mid_0641,train,20260533,mid,PIEZO,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.3978114128112793,0.6437966823577881,2.172477400302887,2.329827630519867,2.599678373336792,2.988672614097595,3.3339102268218994,3.8817131519317627,4.285125637054444,4.468654656410217,4.560004651546478,True,True,True,True,0.8930405378341675,1.6854472637176516,2.13882702589035,2.387527251243591,0.4296875,0.15670131758336459,2.224279438939211,0.14935359903824086,0.02230649754567562,0.14935359903824086,0.8125341619150476,0.0,False,False,False,0.08093165449594486,0.525
eval_153,mid_0641,train,20260531,mid,US,direct_scalar_regression,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.5060019493103027,1.5113911628723145,1.1916558623313904,1.5813389897346497,1.7328251123428344,2.175115942955017,3.6522687673568726,4.6738502979278564,5.5004754066467285,5.953523182868957,6.373015570640565,True,True,True,True,2.4987343549728394,3.767650294303894,4.3721841931343075,5.1813597083091745,0.4609375,0.4785467110888775,4.775995146718142,0.2575441355372643,0.06632898174963676,0.2575441355372643,0.7065761014380643,0.0,False,False,False,0.06183039838475,1.2500000000000002
eval_153,mid_0641,train,20260532,mid,US,direct_scalar_regression,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.788526773452759,1.435014247894287,1.3184445559978486,1.6088115692138671,1.9351418256759645,2.581329047679901,3.8141584396362305,4.954652309417725,5.62464280128479,5.980686378479004,6.084463727474213,True,True,True,True,2.3733232617378235,3.6895009756088255,4.371874809265137,4.766019171476364,0.40625,0.47717167740087363,4.937575435128329,0.5400689596797204,0.29167448120953543,0.5400689596797204,0.4989930535543004,0.0,True,False,False,0.07290891265836896,1.2500000000000002
eval_153,mid_0641,train,20260533,mid,US,direct_scalar_regression,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.5859100818634033,1.475748062133789,0.9823215782642365,1.2478106021881104,1.6550829410552979,2.3292219042778015,3.719118356704712,4.707872748374939,5.517352771759033,5.860442280769348,6.027634239196778,True,True,True,True,2.3786508440971375,3.8622698307037355,4.612631678581238,5.045312660932542,0.40625,0.4447641105540596,5.083292221512911,0.3374522680903649,0.1138740332393315,0.3374522680903649,0.6444448577691807,0.0,False,False,False,0.06605937536917188,1.2500000000000002
eval_153,mid_0641,train,20260531,mid,US,unet_3d,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.704340934753418,0.5434209108352661,2.099022054672241,2.1125013709068297,2.124896264076233,2.1658779978752136,2.705775499343872,3.2441412806510925,3.2979382276535034,3.3185289978981016,3.3326817214488984,False,True,True,True,1.078263282775879,1.1730419635772704,1.206027626991272,1.2336596667766573,0.7578125,0.27944999527061865,1.7487099414204383,0.5441168790196205,0.2960631780340523,-0.5441168790196205,0.4877227220588737,0.0,True,False,False,0.08129800626233176,0.525
eval_153,mid_0641,train,20260532,mid,US,unet_3d,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.8750438690185547,0.5394277572631836,2.1520922899246218,2.183909845352173,2.2060344934463503,2.2558505535125732,3.2787718772888184,3.3363486528396606,3.3696425676345827,3.3804325580596926,3.4130090296268465,True,True,True,True,1.0804980993270874,1.1636080741882324,1.1965227127075195,1.2609167397022247,0.453125,0.18878836573441682,1.2268367762232995,0.37341394475448375,0.13943797413710465,-0.37341394475448375,0.6347509213865751,0.0,False,False,False,0.0651465177010733,0.525
eval_153,mid_0641,train,20260533,mid,US,unet_3d,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.6263089179992676,0.5387718081474304,3.0697195768356322,3.0942112803459167,3.118240785598755,3.1687939763069153,3.219677448272705,4.242401719093323,4.289761972427368,4.309052896499634,4.312276661396027,True,True,True,True,1.0736077427864075,1.1715211868286133,1.2148416161537172,1.2425570845603944,0.546875,0.19224493688505445,1.2436219816540506,0.37785110422622914,0.14277145696498067,0.37785110422622914,0.6150899447391014,0.0,False,False,False,0.061616279805813766,0.525
eval_153,mid_0641,train,20260531,mid,US,kernel_gp,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.666243076324463,0.6342192888259888,1.6368623465299605,1.7104034304618836,1.8741365671157837,2.0494384765625,2.8090598583221436,3.2214385867118835,3.481930661201477,3.5486838817596436,3.6205465853214265,False,True,True,True,1.1720001101493835,1.6077940940856932,1.83828045129776,1.983684238791466,0.765625,0.31635956370915364,2.277678406748655,0.5822147374485755,0.33897400050231374,-0.5822147374485755,0.4747800324646881,0.0,True,False,False,0.07609999271407145,0.55
eval_153,mid_0641,train,20260532,mid,US,kernel_gp,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.7805869579315186,0.6151307225227356,1.7536831974983216,1.8250995516777038,1.9329697370529175,2.1811463236808777,3.019639015197754,3.261346220970154,3.4670222997665405,3.565827310085296,3.6913075506687165,True,True,True,True,1.0801998972892761,1.534052562713623,1.7407277584075924,1.937624353170395,0.7421875,0.23053153172919927,1.969546556982877,0.4678708558415199,0.21890313774587628,-0.4678708558415199,0.5587453137408355,0.0,False,False,False,0.07128517266919976,0.55
eval_153,mid_0641,train,20260533,mid,US,kernel_gp,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.996931552886963,0.638878583908081,2.8383609294891357,2.988690137863159,3.1732229709625246,3.4800167083740234,4.0906760692596436,4.566165089607239,4.754951620101929,4.917694115638732,5.00942325592041,False,True,True,True,1.0861483812332153,1.5817286491394045,1.9290039777755732,2.1710623264312745,0.1484375,0.45731872118417005,2.7712222332621783,0.7484737391139245,0.5602129381431791,0.7484737391139245,0.3610845095139152,0.0,True,False,False,0.07722866582705065,0.55
eval_153,mid_0641,train,20260531,mid,US,vanilla_3d_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.7925429344177246,0.5366199016571045,1.862081977725029,2.049410307407379,2.1369688272476197,2.317534029483795,2.773623824119568,3.2284239530563354,3.4495964288711547,3.6907349228858948,3.8264442801475527,False,True,True,True,0.9108899235725403,1.312627601623535,1.6413246154785157,1.9643623024225236,0.765625,0.2693540527837801,2.1161586051319863,0.45591487935531383,0.20785837721757036,-0.45591487935531383,0.5599531079671282,0.0,False,False,False,0.07759672422225528,0.4
eval_153,mid_0641,train,20260532,mid,US,vanilla_3d_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.615994453430176,0.5094457864761353,1.7558835744857788,1.8857670426368713,1.978379499912262,2.2071659564971924,2.624952554702759,2.999657154083252,3.343920087814331,3.457941162586212,3.476690983772278,False,True,True,True,0.7924911975860596,1.3655405879020692,1.5721741199493406,1.7208074092864991,0.8828125,0.3888229986949302,2.1956793790196203,0.6324633603428627,0.40000990217618576,-0.6324633603428627,0.44224539780203115,0.0,True,False,False,0.07937361164462595,0.4
eval_153,mid_0641,train,20260533,mid,US,vanilla_3d_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.6392922401428223,0.5226163864135742,1.744187581539154,1.8551525950431824,1.979050374031067,2.159490704536438,2.6768040657043457,3.0248122215270996,3.289398956298828,3.506048786640166,3.5980267941951753,False,True,True,True,0.8653215169906616,1.310348582267761,1.6508961915969838,1.8538392126560213,0.8671875,0.3630639447283841,2.2225499396656767,0.6091655736302162,0.37108269609623035,-0.6091655736302162,0.45753265044947417,0.0,True,False,False,0.08059798859540983,0.4
eval_153,mid_0641,train,20260531,mid,US,eapp_only_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.737762928009033,0.5292791724205017,1.8828694224357605,1.941181045770645,2.074635124206543,2.3037341833114624,2.6699187755584717,3.2258188724517822,3.4741071701049804,3.5709511399269105,3.6545850455760958,False,True,True,True,0.9220846891403198,1.3994720458984373,1.6297700941562654,1.7717156231403353,0.7578125,0.3082044183884075,2.2083091323708324,0.5106948857640052,0.2608092663455104,-0.5106948857640052,0.5223460279091703,0.0,True,False,False,0.07142563439228285,0.4
eval_153,mid_0641,train,20260532,mid,US,eapp_only_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.7316102981567383,0.48291802406311035,1.8781874626874924,1.9687319099903107,2.1426923274993896,2.364996016025543,2.708483576774597,3.1296538710594177,3.3677411794662473,3.4991568922996517,3.598654437065125,False,True,True,True,0.7646578550338745,1.2250488519668576,1.530424982309341,1.7204669743776324,0.8515625,0.3072012765645509,2.0703992193077823,0.5168475156163002,0.26713135439874164,-0.5168475156163002,0.5238302759521636,0.0,True,False,False,0.07363380680828892,0.4
eval_153,mid_0641,train,20260533,mid,US,eapp_only_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.903587579727173,0.4673475921154022,2.1175335347652435,2.2060571193695067,2.326374340057373,2.4797115325927734,2.965747594833374,3.291365623474121,3.502151536941528,3.5982788324356076,3.65909783244133,True,True,True,True,0.8116540908813477,1.1757771968841553,1.392221713066101,1.5415642976760866,0.6953125,0.20064316498891077,1.6749319320057654,0.3448702340458656,0.11893547833085011,-0.3448702340458656,0.6488419724461848,0.0,False,False,False,0.05803806669399873,0.4
eval_153,mid_0641,train,20260531,mid,US,dps_inverse_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.58201265335083,0.4645174443721771,1.8433928102254868,1.9052168548107147,1.9678075313568115,2.173939049243927,2.690472722053528,3.005620837211609,3.159761881828308,3.2116079092025758,3.32233002781868,False,False,False,True,0.8316817879676819,1.1919543504714967,1.306391054391861,1.478937217593193,0.953125,0.4131302681499429,2.6013742375206252,0.6664451604222084,0.44414915185018305,-0.6664451604222084,0.41840500485924126,0.0,True,False,False,0.07747690316427135,0.4
eval_153,mid_0641,train,20260532,mid,US,dps_inverse_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.4393391609191895,0.494717538356781,1.7012657225131989,1.772242444753647,1.847571337223053,2.006479024887085,2.2711215019226074,2.8708560466766357,3.1280186414718627,3.2225096225738525,3.231151294708252,False,False,False,False,0.8643770217895508,1.2804473042488098,1.4502671778202056,1.5298855721950533,0.9765625,0.5301712180009139,2.946567313654355,0.809118652853849,0.6546729943960273,-0.809118652853849,0.33403921862937236,0.0,True,False,False,0.09115059765435472,0.4
eval_153,mid_0641,train,20260533,mid,US,dps_inverse_diffusion,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.833861827850342,0.4501914978027344,3.1269015669822693,3.151680612564087,3.2159495830535887,3.477433979511261,3.7578004598617554,4.284471154212952,4.425124597549439,4.527645301818848,4.593717741966247,False,True,True,True,0.8070371747016907,1.20917501449585,1.375964689254761,1.466816174983978,0.1171875,0.35376315115371804,1.885307335343478,0.5854040140773034,0.3426978596978196,0.5854040140773034,0.45443523769032257,0.0,True,False,False,0.06766598731667418,0.4
eval_153,mid_0641,train,20260531,mid,US,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.6679913997650146,0.4119751751422882,1.892384597659111,1.9735387563705444,2.0584298849105833,2.265796720981598,2.8043792247772217,3.0072960257530212,3.11613986492157,3.163023805618286,3.230493849515915,False,False,False,False,0.7414993047714233,1.0577099800109866,1.1894850492477418,1.338109251856804,0.984375,0.35210478540332857,3.342243801338603,0.5804664140080238,0.3369412577913345,-0.5804664140080238,0.47376498741696876,0.0,True,False,False,0.07439705442131668,0.4
eval_153,mid_0641,train,20260532,mid,US,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,3.7537155151367188,0.416342169046402,3.168467515707016,3.246874821186066,3.31160249710083,3.415493071079254,3.643830180168152,4.147076725959778,4.3872133731842045,4.505633020401,4.580302083492279,False,False,True,True,0.7315836548805237,1.0756108760833745,1.2587581992149346,1.4118345677852635,0.0546875,0.2820981694906406,1.654130565610048,0.5052577013636803,0.25528534478730996,0.5052577013636803,0.5311652795255482,0.0,True,False,False,0.07274668370679103,0.4
eval_153,mid_0641,train,20260533,mid,US,op_conditioned_diffusion_ours,SIMULATED_BENCHMARK,3.2484578137730384,1.626097007610542,1.6223608061624963,2.882472515106201,0.4147627055644989,2.0381717681884766,2.1206287145614624,2.188235330581665,2.6310242414474487,2.998520851135254,3.1632099747657776,3.3157390356063843,3.4098490953445433,3.5057814359664916,False,True,True,True,0.5321857333183289,1.1275037050247194,1.2892203807830809,1.467609667778015,0.8359375,0.18006308257975223,1.5391573434208654,0.36598529866683727,0.13394523884025408,-0.36598529866683727,0.6278475730960548,0.0,False,False,False,0.06514305268125128,0.4
eval_154,deep_0879,validation,20260531,deep,MMP,direct_scalar_regression,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,8.094056129455566,1.2797733545303345,5.837660908699036,6.226935863494873,6.516718769073487,7.187638759613037,8.106035232543945,9.030365228652954,9.859076118469238,10.149218273162841,10.306808519363404,False,True,True,True,1.842726469039917,3.3423573493957512,3.922282409667968,4.469147610664368,0.78125,0.7057722216538613,5.069774959020563,1.159471652440974,1.3443745128142028,-1.159471652440974,0.3716241157317439,0.0,True,True,False,0.10757130341868573,1.3250000000000002
eval_154,deep_0879,validation,20260532,deep,MMP,direct_scalar_regression,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,8.449665069580078,1.3473860025405884,6.173415791988373,6.311491537094116,6.595586252212525,7.623511791229248,8.432781219482422,9.339689254760742,10.21006155014038,10.711703252792358,10.869192028045655,True,True,True,True,1.7161774635314941,3.6144752979278563,4.400211715698242,4.695776236057282,0.7421875,0.49771948668081656,5.22095827811236,0.8038627123164623,0.6461952602527795,-0.8038627123164623,0.5231649169299831,0.0,True,False,False,0.09214282338464759,1.3250000000000002
eval_154,deep_0879,validation,20260533,deep,MMP,direct_scalar_regression,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,8.370782852172852,1.178479790687561,6.0157278895378115,6.4807182312011715,6.966391468048096,7.5442503690719604,8.302655696868896,9.182088136672974,9.980220603942872,10.397259855270384,10.485863304138183,False,True,True,True,1.6378377676010132,3.0138291358947757,3.916541624069213,4.470135414600372,0.7734375,0.5357472775487881,4.867413709096857,0.8827449297236889,0.7792386109528805,-0.8827449297236889,0.48573671007724745,0.0,True,False,False,0.09273134631814109,1.3250000000000002
eval_154,deep_0879,validation,20260531,deep,MMP,unet_3d,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,9.925145149230957,0.05006271228194237,9.82302827835083,9.833602666854858,9.860933113098145,9.892336368560791,9.931600093841553,9.960010290145874,9.988232517242432,10.005896377563477,10.016062569618224,False,False,False,False,0.06767392158508301,0.12729940414428675,0.17229371070861887,0.19303429126739502,0.0,0.6431616842460208,12.45186372181999,0.6716173673344166,0.45106988810521265,0.6716173673344166,0.5812053867992919,0.0,True,False,False,0.08814170155807018,0.4
eval_154,deep_0879,validation,20260532,deep,MMP,unet_3d,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,8.598682403564453,0.05570842698216438,8.490215396881103,8.494135284423828,8.537342643737793,8.563749313354492,8.595254898071289,8.634690523147583,8.673433208465577,8.696227407455444,8.711811757087707,False,False,False,False,0.07094120979309082,0.1360905647277839,0.2020921230316155,0.221596360206604,1.0,0.6236934561452507,12.006372495678796,0.6548453783320873,0.4288224695228946,-0.6548453783320873,0.5849193985803759,0.0,True,False,False,0.08772508104200687,0.4
eval_154,deep_0879,validation,20260533,deep,MMP,unet_3d,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,8.582695007324219,0.054141055792570114,8.477629780769348,8.492622804641723,8.505028820037841,8.547545909881592,8.58150577545166,8.622198820114136,8.649428176879884,8.666131973266602,8.677171564102172,False,False,False,False,0.07465291023254395,0.14439935684204208,0.17350916862487864,0.19954178333282435,1.0,0.6399592061347938,12.593447347668537,0.6708327745723217,0.4500166114403994,-0.6708327745723217,0.5777734636819936,0.0,True,False,False,0.08254292489215963,0.4
eval_154,deep_0879,validation,20260531,deep,MMP,kernel_gp,SIMULATED_BENCHMARK,9.25352778189654,6.728506237369906,2.5250215445266324,9.720056533813477,0.36023542284965515,9.016805624961853,9.136618995666504,9.22739486694336,9.446186304092407,9.735694408416748,9.96787166595459,10.21317138671875,10.335232162475586,10.381716465950012,False,True,True,True,0.5216853618621826,0.9857765197753903,1.198613166809082,1.3649108409881592,0.1171875,0.29322481147471974,1.6807797933292896,0.4665287519169361,0.2176490763651741,0.4665287519169361,0.677495440557889,0.0,False,False,False,0.07097423785513401,0.525
