case_id,config_id,seed_id,operator,method,depth_group,n_modes,mode_1_mm,mode_2_mm,mode_1_weight,mode_2_weight,valley_ratio,hdi90_components,multimodal_flag,q05_mm,q95_mm
eval_022,mid_0789,20260533,PIEZO,unet_3d,mid,1,5.4709418837675345,,0.9921875,,1.0,1,False,5.040582227706909,6.020188951492309
eval_022,mid_0789,20260531,PIEZO,kernel_gp,mid,1,3.697394789579158,,0.875,,1.0,1,False,2.7336549758911133,4.45687654018402
eval_022,mid_0789,20260532,PIEZO,kernel_gp,mid,1,5.110220440881763,,0.8984375,,1.0,1,False,4.473679304122925,6.060872817039489
eval_022,mid_0789,20260533,PIEZO,kernel_gp,mid,1,3.75751503006012,,0.8359375,,1.0,1,False,2.722627508640289,4.584065628051756
eval_022,mid_0789,20260531,PIEZO,vanilla_3d_diffusion,mid,1,4.569138276553106,,0.8828125,,1.0,1,False,3.7839993596076966,5.519759583473205
eval_022,mid_0789,20260532,PIEZO,vanilla_3d_diffusion,mid,1,3.997995991983968,,0.8359375,,1.0,1,False,3.348952293395996,5.204638743400573
eval_022,mid_0789,20260533,PIEZO,vanilla_3d_diffusion,mid,1,4.839679358717435,,0.8046875,,1.0,1,False,3.545882999897003,5.417412304878234
eval_022,mid_0789,20260531,PIEZO,eapp_only_diffusion,mid,1,4.809619238476953,,0.6796875,,1.0,1,False,3.306667387485504,5.255037260055542
eval_022,mid_0789,20260532,PIEZO,eapp_only_diffusion,mid,1,4.6593186372745485,,0.8046875,,1.0,1,False,3.7388627886772157,5.786684775352477
eval_022,mid_0789,20260533,PIEZO,eapp_only_diffusion,mid,1,4.148296593186372,,0.7265625,,1.0,1,False,3.560339629650116,5.426211595535278
eval_022,mid_0789,20260531,PIEZO,dps_inverse_diffusion,mid,1,3.6673346693386772,,0.8984375,,1.0,1,False,3.014748203754425,4.545139622688294
eval_022,mid_0789,20260532,PIEZO,dps_inverse_diffusion,mid,1,5.290581162324649,,0.9140625,,1.0,1,False,4.324274301528931,5.979439139366149
eval_022,mid_0789,20260533,PIEZO,dps_inverse_diffusion,mid,1,5.050100200400801,,0.953125,,1.0,1,False,4.282254648208618,5.680186009407043
eval_022,mid_0789,20260531,PIEZO,op_conditioned_diffusion_ours,mid,1,4.1783567134268536,,0.9765625,,1.0,1,False,3.672899067401886,4.878084635734558
eval_022,mid_0789,20260532,PIEZO,op_conditioned_diffusion_ours,mid,1,4.749498997995992,,0.96875,,1.0,1,False,4.137189316749573,5.361613249778747
eval_022,mid_0789,20260533,PIEZO,op_conditioned_diffusion_ours,mid,1,4.68937875751503,,0.9609375,,1.0,1,False,4.170005416870117,5.281444811820983
eval_022,mid_0789,20260531,US,direct_scalar_regression,mid,1,5.531062124248497,,0.65625,,1.0,1,False,3.8197731971740723,7.119856286048888
eval_022,mid_0789,20260532,US,direct_scalar_regression,mid,1,4.749498997995992,,0.609375,,1.0,1,False,3.7686304569244387,6.462733006477356
eval_022,mid_0789,20260533,US,direct_scalar_regression,mid,1,5.080160320641283,,0.609375,,1.0,1,False,3.5242995977401734,7.078443408012388
eval_022,mid_0789,20260531,US,unet_3d,mid,1,4.959919839679358,,1.0,,1.0,1,False,4.896555161476135,5.093677496910095
eval_022,mid_0789,20260532,US,unet_3d,mid,1,3.877755511022044,,1.0,,1.0,1,False,3.77585916519165,3.950854003429413
eval_022,mid_0789,20260533,US,unet_3d,mid,1,4.98997995991984,,1.0,,1.0,1,False,4.903006529808044,5.078987169265747
eval_022,mid_0789,20260531,US,kernel_gp,mid,1,4.929859719438878,,0.984375,,1.0,1,False,4.386066174507141,5.436219573020935
eval_022,mid_0789,20260532,US,kernel_gp,mid,1,3.997995991983968,,0.9921875,,1.0,1,False,3.5355104327201845,4.5237160444259645
eval_022,mid_0789,20260533,US,kernel_gp,mid,1,3.997995991983968,,0.9921875,,1.0,1,False,3.511350405216217,4.53157913684845
eval_022,mid_0789,20260531,US,vanilla_3d_diffusion,mid,1,4.779559118236473,,0.859375,,1.0,1,False,4.070571804046631,5.80273072719574
eval_022,mid_0789,20260532,US,vanilla_3d_diffusion,mid,1,4.68937875751503,,0.8671875,,1.0,1,False,4.055965614318848,5.672462916374206
eval_022,mid_0789,20260533,US,vanilla_3d_diffusion,mid,1,3.5470941883767533,,0.75,,1.0,1,False,3.0225902676582335,4.714567303657532
eval_022,mid_0789,20260531,US,eapp_only_diffusion,mid,1,3.3967935871743484,,0.796875,,1.0,1,False,3.020056402683258,4.654004716873169
eval_022,mid_0789,20260532,US,eapp_only_diffusion,mid,1,3.6372745490981964,,0.765625,,1.0,1,False,3.288896179199219,4.8337993860244755
eval_022,mid_0789,20260533,US,eapp_only_diffusion,mid,2,3.4268537074148293,4.4188376753507015,0.6640625,0.6328125,0.832184846554762,1,False,3.131051015853882,4.750398421287536
eval_022,mid_0789,20260531,US,dps_inverse_diffusion,mid,1,4.0881763527054105,,1.0,,1.0,1,False,3.715950381755829,4.498089122772217
eval_022,mid_0789,20260532,US,dps_inverse_diffusion,mid,1,4.68937875751503,,1.0,,1.0,1,False,4.379000997543335,5.16389410495758
eval_022,mid_0789,20260533,US,dps_inverse_diffusion,mid,1,4.779559118236473,,0.9921875,,1.0,1,False,4.340659236907959,5.229564762115478
eval_022,mid_0789,20260531,US,op_conditioned_diffusion_ours,mid,1,4.569138276553106,,1.0,,1.0,1,False,4.242457318305969,4.981516647338867
eval_022,mid_0789,20260532,US,op_conditioned_diffusion_ours,mid,1,4.4188376753507015,,1.0,,1.0,1,False,4.024577069282532,4.7588681936264035
eval_022,mid_0789,20260533,US,op_conditioned_diffusion_ours,mid,1,4.1783567134268536,,1.0,,1.0,1,False,3.844675576686859,4.569276070594787
eval_023,deep_1089,20260531,MMP,direct_scalar_regression,deep,1,6.943887775551102,,0.4609375,,1.0,1,False,5.357684540748596,9.387476444244385
eval_023,deep_1089,20260532,MMP,direct_scalar_regression,deep,1,7.0941883767535066,,0.6171875,,1.0,1,False,5.552949357032776,8.543485498428344
eval_023,deep_1089,20260533,MMP,direct_scalar_regression,deep,1,6.823647294589178,,0.5,,1.0,1,False,5.6233546257019045,9.324507188796995
eval_023,deep_1089,20260531,MMP,unet_3d,deep,1,8.086172344689379,,1.0,,1.0,1,False,8.00875744819641,8.174967861175537
eval_023,deep_1089,20260532,MMP,unet_3d,deep,1,8.11623246492986,,1.0,,1.0,1,False,8.018183374404908,8.182449769973754
eval_023,deep_1089,20260533,MMP,unet_3d,deep,1,8.086172344689379,,1.0,,1.0,1,False,8.020858669281006,8.178296995162963
eval_023,deep_1089,20260531,MMP,kernel_gp,deep,1,7.935871743486974,,0.9921875,,1.0,1,False,7.36420168876648,8.473018884658813
eval_023,deep_1089,20260532,MMP,kernel_gp,deep,1,7.755511022044088,,0.984375,,1.0,1,False,7.36601197719574,8.401690101623535
eval_023,deep_1089,20260533,MMP,kernel_gp,deep,1,7.935871743486974,,0.9765625,,1.0,1,False,7.283856463432312,8.388261461257935
eval_023,deep_1089,20260531,MMP,vanilla_3d_diffusion,deep,1,7.845691382765531,,0.8125,,1.0,1,False,7.2375630140304565,9.055441856384277
eval_023,deep_1089,20260532,MMP,vanilla_3d_diffusion,deep,1,8.567134268537075,,0.71875,,1.0,1,False,7.203961801528931,9.048583698272704
eval_023,deep_1089,20260533,MMP,vanilla_3d_diffusion,deep,1,8.627254509018035,,0.75,,1.0,1,False,7.331392407417297,9.160903644561767
eval_023,deep_1089,20260531,MMP,eapp_only_diffusion,deep,2,7.51503006012024,6.492985971943887,0.6640625,0.6171875,0.9129450944537716,1,False,6.152690148353576,8.003923416137695
eval_023,deep_1089,20260532,MMP,eapp_only_diffusion,deep,1,8.627254509018035,,0.71875,,1.0,1,False,7.313743829727173,9.136071681976318
eval_023,deep_1089,20260533,MMP,eapp_only_diffusion,deep,2,7.214428857715431,6.402805611222445,0.765625,0.6875,0.8775609272576729,1,False,6.081967306137085,7.780197668075561
eval_023,deep_1089,20260531,MMP,dps_inverse_diffusion,deep,1,7.905811623246493,,0.9921875,,1.0,1,False,7.456522822380066,8.47358899116516
eval_023,deep_1089,20260532,MMP,dps_inverse_diffusion,deep,1,7.8156312625250495,,0.984375,,1.0,1,False,7.355478644371033,8.300937700271605
eval_023,deep_1089,20260533,MMP,dps_inverse_diffusion,deep,1,7.064128256513026,,1.0,,1.0,1,False,6.541632866859436,7.395846343040466
eval_023,deep_1089,20260531,MMP,op_conditioned_diffusion_ours,deep,1,7.51503006012024,,1.0,,1.0,1,False,7.053654766082763,7.856670236587524
eval_023,deep_1089,20260532,MMP,op_conditioned_diffusion_ours,deep,1,7.695390781563126,,1.0,,1.0,1,False,7.175441813468933,8.042723274230957
eval_023,deep_1089,20260533,MMP,op_conditioned_diffusion_ours,deep,1,7.3346693386773545,,1.0,,1.0,1,False,6.850651550292969,7.742919754981995
eval_023,deep_1089,20260531,PIEZO,direct_scalar_regression,deep,1,8.897795591182364,,0.4609375,,1.0,1,False,6.418980669975281,10.104186344146727
eval_023,deep_1089,20260532,PIEZO,direct_scalar_regression,deep,1,7.124248496993988,,0.3828125,,1.0,1,False,5.7994252920150755,9.868617916107178
eval_023,deep_1089,20260533,PIEZO,direct_scalar_regression,deep,1,7.665330661322645,,0.4140625,,1.0,1,False,6.4051398754119875,10.598570108413695
eval_023,deep_1089,20260531,PIEZO,unet_3d,deep,2,10.250501002004007,5.501002004008016,0.5,0.484375,0.10220990624359329,2,True,5.064913392066956,10.657198286056518
eval_023,deep_1089,20260532,PIEZO,unet_3d,deep,2,10.070140280561121,5.440881763527054,0.5390625,0.4453125,0.10511233757470227,2,True,5.105710029602051,10.607734441757202
eval_023,deep_1089,20260533,PIEZO,unet_3d,deep,2,9.949899799599198,5.290581162324649,0.59375,0.3984375,0.10039203603711362,2,True,4.9800310134887695,10.411567306518554
eval_023,deep_1089,20260531,PIEZO,kernel_gp,deep,2,8.11623246492986,6.853707414829659,0.53125,0.421875,0.9078571104632861,1,False,5.895463228225708,9.019382572174072
eval_023,deep_1089,20260532,PIEZO,kernel_gp,deep,1,7.034068136272545,,0.53125,,1.0,1,False,6.422731709480286,9.113208103179932
eval_023,deep_1089,20260533,PIEZO,kernel_gp,deep,2,6.703406813627255,7.905811623246493,0.5234375,0.4453125,0.9033136895228846,1,False,5.96636860370636,8.909847688674926
eval_023,deep_1089,20260531,PIEZO,vanilla_3d_diffusion,deep,1,7.484969939879759,,0.78125,,1.0,1,False,6.733753824234009,8.969863843917846
eval_023,deep_1089,20260532,PIEZO,vanilla_3d_diffusion,deep,1,7.8156312625250495,,0.734375,,1.0,1,False,6.62050678730011,8.840211248397827
eval_023,deep_1089,20260533,PIEZO,vanilla_3d_diffusion,deep,1,7.18436873747495,,0.75,,1.0,1,False,6.207944655418396,8.561294984817504
eval_023,deep_1089,20260531,PIEZO,eapp_only_diffusion,deep,1,7.635270541082164,,0.7578125,,1.0,1,False,6.830804824829102,8.957287263870239
eval_023,deep_1089,20260532,PIEZO,eapp_only_diffusion,deep,1,7.364729458917836,,0.6875,,1.0,1,False,5.777227449417114,8.0729585647583
eval_023,deep_1089,20260533,PIEZO,eapp_only_diffusion,deep,1,7.875751503006012,,0.71875,,1.0,1,False,6.798817729949951,9.22122139930725
eval_023,deep_1089,20260531,PIEZO,dps_inverse_diffusion,deep,2,8.356713426853707,7.034068136272545,0.5078125,0.5390625,0.8844776240656769,1,False,6.440147924423218,9.0504478931427
eval_023,deep_1089,20260532,PIEZO,dps_inverse_diffusion,deep,1,6.613226452905812,,0.609375,,1.0,1,False,5.972819471359253,8.38523211479187
eval_023,deep_1089,20260533,PIEZO,dps_inverse_diffusion,deep,1,8.236472945891784,,0.609375,,1.0,1,False,6.319189858436585,8.995441579818726
eval_023,deep_1089,20260531,PIEZO,op_conditioned_diffusion_ours,deep,2,7.785571142284569,9.739478957915832,0.65625,0.34375,0.26928287612410806,2,True,7.3314165592193605,9.978368330001832
eval_023,deep_1089,20260532,PIEZO,op_conditioned_diffusion_ours,deep,2,7.725450901803607,9.70941883767535,0.609375,0.390625,0.22553713269266024,2,True,7.434642696380616,9.92775592803955
eval_023,deep_1089,20260533,PIEZO,op_conditioned_diffusion_ours,deep,2,7.725450901803607,9.70941883767535,0.6640625,0.3359375,0.3129237853228674,2,True,7.331521892547608,9.948380088806152
eval_023,deep_1089,20260531,US,direct_scalar_regression,deep,1,6.793587174348697,,0.5546875,,1.0,1,False,5.236154174804688,8.576413488388061
eval_023,deep_1089,20260532,US,direct_scalar_regression,deep,1,7.0941883767535066,,0.6015625,,1.0,1,False,5.265159487724304,8.835454607009888
eval_023,deep_1089,20260533,US,direct_scalar_regression,deep,1,7.18436873747495,,0.5625,,1.0,1,False,5.652532792091369,9.49637131690979
eval_023,deep_1089,20260531,US,unet_3d,deep,1,6.823647294589178,,1.0,,1.0,1,False,6.720875859260559,6.94923779964447
eval_023,deep_1089,20260532,US,unet_3d,deep,1,6.823647294589178,,1.0,,1.0,1,False,6.71655638217926,6.945250368118286
eval_023,deep_1089,20260533,US,unet_3d,deep,1,6.823647294589178,,1.0,,1.0,1,False,6.722086977958679,6.930897617340088
eval_023,deep_1089,20260531,US,kernel_gp,deep,1,7.064128256513026,,0.9765625,,1.0,1,False,6.456049537658691,7.6097643852233885
eval_023,deep_1089,20260532,US,kernel_gp,deep,1,7.0040080160320635,,0.984375,,1.0,1,False,6.436434888839722,7.624722552299499
eval_023,deep_1089,20260533,US,kernel_gp,deep,1,6.973947895791583,,0.984375,,1.0,1,False,6.445386362075806,7.57763192653656
eval_023,deep_1089,20260531,US,vanilla_3d_diffusion,deep,2,7.454909819639278,8.326653306613226,0.7109375,0.6640625,0.8200594465960683,1,False,6.977782797813416,8.901122665405273
eval_023,deep_1089,20260532,US,vanilla_3d_diffusion,deep,1,7.875751503006012,,0.8671875,,1.0,1,False,7.071259164810181,8.924983072280883
eval_023,deep_1089,20260533,US,vanilla_3d_diffusion,deep,2,8.47695390781563,7.424849699398798,0.6171875,0.609375,0.7942177766440884,1,False,7.038274550437928,8.853499555587767
eval_023,deep_1089,20260531,US,eapp_only_diffusion,deep,2,8.537074148296593,7.51503006012024,0.6484375,0.609375,0.8172570190107015,1,False,7.06250524520874,8.942282056808471
eval_023,deep_1089,20260532,US,eapp_only_diffusion,deep,1,7.3346693386773545,,0.8046875,,1.0,1,False,6.243430089950562,8.190866899490356
eval_023,deep_1089,20260533,US,eapp_only_diffusion,deep,1,7.875751503006012,,0.8359375,,1.0,1,False,7.190541434288025,8.909618759155274
eval_023,deep_1089,20260531,US,dps_inverse_diffusion,deep,1,7.8156312625250495,,1.0,,1.0,1,False,7.446852993965149,8.298647689819337
eval_023,deep_1089,20260532,US,dps_inverse_diffusion,deep,1,7.875751503006012,,1.0,,1.0,1,False,7.528744912147522,8.440854024887084
eval_023,deep_1089,20260533,US,dps_inverse_diffusion,deep,1,7.064128256513026,,0.984375,,1.0,1,False,6.6964093208312985,7.589332461357116
eval_023,deep_1089,20260531,US,op_conditioned_diffusion_ours,deep,1,7.394789579158316,,1.0,,1.0,1,False,6.94500424861908,7.759567022323608
eval_023,deep_1089,20260532,US,op_conditioned_diffusion_ours,deep,1,7.845691382765531,,0.9921875,,1.0,1,False,7.269633650779724,8.086646175384521
eval_023,deep_1089,20260533,US,op_conditioned_diffusion_ours,deep,1,7.484969939879759,,1.0,,1.0,1,False,7.028342580795288,7.887560915946961
eval_024,shallow_0235,20260531,MMP,direct_scalar_regression,shallow,1,4.1783567134268536,,0.6640625,,1.0,1,False,3.0578895926475527,5.950010371208191
eval_024,shallow_0235,20260532,MMP,direct_scalar_regression,shallow,1,4.0881763527054105,,0.7734375,,1.0,1,False,2.623066282272339,5.042422604560851
eval_024,shallow_0235,20260533,MMP,direct_scalar_regression,shallow,1,4.028056112224449,,0.6875,,1.0,1,False,2.7175209283828736,5.414944434165954
eval_024,shallow_0235,20260531,MMP,unet_3d,shallow,1,2.224448897795591,,1.0,,1.0,1,False,2.1282130599021913,2.260048675537109
eval_024,shallow_0235,20260532,MMP,unet_3d,shallow,1,3.12625250501002,,1.0,,1.0,1,False,3.06494482755661,3.174892818927765
eval_024,shallow_0235,20260533,MMP,unet_3d,shallow,1,2.19438877755511,,1.0,,1.0,1,False,2.1457875967025757,2.259725069999695
eval_024,shallow_0235,20260531,MMP,kernel_gp,shallow,1,2.284569138276553,,1.0,,1.0,1,False,1.9284375369548798,2.727260649204254
eval_024,shallow_0235,20260532,MMP,kernel_gp,shallow,1,2.284569138276553,,0.9921875,,1.0,1,False,1.9315196514129638,2.745778167247772
eval_024,shallow_0235,20260533,MMP,kernel_gp,shallow,1,2.4048096192384767,,1.0,,1.0,1,False,2.001328945159912,2.8522117137908936
eval_024,shallow_0235,20260531,MMP,vanilla_3d_diffusion,shallow,1,1.8036072144288577,,0.8515625,,1.0,1,False,1.353278434276581,2.9034350156784057
eval_024,shallow_0235,20260532,MMP,vanilla_3d_diffusion,shallow,1,2.314629258517034,,0.921875,,1.0,1,False,1.3894540667533875,2.8454798579216
eval_024,shallow_0235,20260533,MMP,vanilla_3d_diffusion,shallow,1,2.4048096192384767,,0.8828125,,1.0,1,False,1.4136571407318115,2.885445749759674
eval_024,shallow_0235,20260531,MMP,eapp_only_diffusion,shallow,2,3.6072144288577155,2.915831663326653,0.8671875,0.8828125,0.8661291207941906,1,False,2.5929342985153196,3.8904682874679564
eval_024,shallow_0235,20260532,MMP,eapp_only_diffusion,shallow,1,3.006012024048096,,0.9453125,,1.0,1,False,2.3669322729110718,3.827133548259735
eval_024,shallow_0235,20260533,MMP,eapp_only_diffusion,shallow,2,3.727454909819639,2.885771543086172,0.765625,0.734375,0.833454858377095,1,False,2.624679887294769,4.024146270751953
eval_024,shallow_0235,20260531,MMP,dps_inverse_diffusion,shallow,1,3.006012024048096,,1.0,,1.0,1,False,2.545278453826904,3.275934159755707
eval_024,shallow_0235,20260532,MMP,dps_inverse_diffusion,shallow,1,2.434869739478958,,1.0,,1.0,1,False,2.080582892894745,2.775966191291809
eval_024,shallow_0235,20260533,MMP,dps_inverse_diffusion,shallow,1,2.224448897795591,,1.0,,1.0,1,False,1.9950195908546449,2.7911789655685424
eval_024,shallow_0235,20260531,MMP,op_conditioned_diffusion_ours,shallow,1,2.4048096192384767,,1.0,,1.0,1,False,2.131341481208801,2.8048233866691588
eval_024,shallow_0235,20260532,MMP,op_conditioned_diffusion_ours,shallow,1,2.5851703406813624,,1.0,,1.0,1,False,2.2437044262886046,2.9198362827301025
eval_024,shallow_0235,20260533,MMP,op_conditioned_diffusion_ours,shallow,1,2.5851703406813624,,1.0,,1.0,1,False,2.206058621406555,2.859736478328705
eval_024,shallow_0235,20260531,PIEZO,direct_scalar_regression,shallow,1,4.1783567134268536,,0.84375,,1.0,1,False,3.1303773880004884,5.080827522277832
eval_024,shallow_0235,20260532,PIEZO,direct_scalar_regression,shallow,1,4.1783567134268536,,0.8046875,,1.0,1,False,3.0625497102737427,5.097554087638855
eval_024,shallow_0235,20260533,PIEZO,direct_scalar_regression,shallow,1,4.05811623246493,,0.7109375,,1.0,1,False,3.1909430623054504,5.525898385047912
eval_024,shallow_0235,20260531,PIEZO,unet_3d,shallow,1,1.9238476953907815,,1.0,,1.0,1,False,1.534861534833908,2.2908322691917418
eval_024,shallow_0235,20260532,PIEZO,unet_3d,shallow,1,3.4268537074148293,,1.0,,1.0,1,False,3.032800257205963,3.71864914894104
eval_024,shallow_0235,20260533,PIEZO,unet_3d,shallow,1,3.4869739478957915,,1.0,,1.0,1,False,2.9912539601325987,3.695783996582031
eval_024,shallow_0235,20260531,PIEZO,kernel_gp,shallow,1,3.2464929859719436,,0.984375,,1.0,1,False,2.57610479593277,3.8609617471694944
eval_024,shallow_0235,20260532,PIEZO,kernel_gp,shallow,1,2.19438877755511,,0.9296875,,1.0,1,False,1.4536509037017822,2.7849097013473507
eval_024,shallow_0235,20260533,PIEZO,kernel_gp,shallow,1,2.0440881763527052,,0.953125,,1.0,1,False,1.538659542798996,2.7507177472114557
eval_024,shallow_0235,20260531,PIEZO,vanilla_3d_diffusion,shallow,1,1.8637274549098195,,0.7265625,,1.0,1,False,1.5713700890541076,3.309101927280426
eval_024,shallow_0235,20260532,PIEZO,vanilla_3d_diffusion,shallow,1,3.3667334669338675,,0.765625,,1.0,1,False,2.022588777542114,3.5727622389793394
eval_024,shallow_0235,20260533,PIEZO,vanilla_3d_diffusion,shallow,2,2.254509018036072,3.186372745490982,0.7265625,0.625,0.845993195788426,1,False,1.9108587503433228,3.4863660693168637
eval_024,shallow_0235,20260531,PIEZO,eapp_only_diffusion,shallow,2,2.49498997995992,3.186372745490982,0.8359375,0.75,0.8672171792426147,1,False,1.9111058235168457,3.5714608073234557
eval_024,shallow_0235,20260532,PIEZO,eapp_only_diffusion,shallow,1,2.6152304609218437,,0.8671875,,1.0,1,False,2.194256317615509,3.6632300496101378
eval_024,shallow_0235,20260533,PIEZO,eapp_only_diffusion,shallow,1,2.885771543086172,,0.890625,,1.0,1,False,1.9235241770744325,3.613796055316925
eval_024,shallow_0235,20260531,PIEZO,dps_inverse_diffusion,shallow,1,3.096192384769539,,0.9765625,,1.0,1,False,2.450882923603058,3.6767968535423274
eval_024,shallow_0235,20260532,PIEZO,dps_inverse_diffusion,shallow,1,2.314629258517034,,0.9921875,,1.0,1,False,1.7661888897418976,2.9318411588668822
eval_024,shallow_0235,20260533,PIEZO,dps_inverse_diffusion,shallow,1,3.12625250501002,,0.9765625,,1.0,1,False,2.4805556297302247,3.641808843612671
eval_024,shallow_0235,20260531,PIEZO,op_conditioned_diffusion_ours,shallow,1,2.5250501002004007,,0.9921875,,1.0,1,False,1.8743161797523498,2.8828343391418456
eval_024,shallow_0235,20260532,PIEZO,op_conditioned_diffusion_ours,shallow,1,2.49498997995992,,1.0,,1.0,1,False,1.9619451642036438,3.029589354991913
eval_024,shallow_0235,20260533,PIEZO,op_conditioned_diffusion_ours,shallow,1,2.374749498997996,,1.0,,1.0,1,False,1.9227552533149719,2.9269186377525327
eval_024,shallow_0235,20260531,US,direct_scalar_regression,shallow,1,4.509018036072144,,0.6796875,,1.0,1,False,2.9498863101005552,5.766006684303283
eval_024,shallow_0235,20260532,US,direct_scalar_regression,shallow,1,4.238476953907815,,0.703125,,1.0,1,False,3.0196272253990175,5.774991226196289
eval_024,shallow_0235,20260533,US,direct_scalar_regression,shallow,1,4.238476953907815,,0.6953125,,1.0,1,False,3.0476376175880433,5.79984631538391
eval_024,shallow_0235,20260531,US,unet_3d,shallow,1,2.224448897795591,,1.0,,1.0,1,False,2.146883475780487,2.3124215841293334
eval_024,shallow_0235,20260532,US,unet_3d,shallow,1,3.096192384769539,,1.0,,1.0,1,False,2.998884844779968,3.173149657249451
eval_024,shallow_0235,20260533,US,unet_3d,shallow,1,2.224448897795591,,1.0,,1.0,1,False,2.1453794956207277,2.3128461241722107
eval_024,shallow_0235,20260531,US,kernel_gp,shallow,1,2.434869739478958,,1.0,,1.0,1,False,1.92511243224144,2.8624828100204467
eval_024,shallow_0235,20260532,US,kernel_gp,shallow,1,2.885771543086172,,0.984375,,1.0,1,False,2.556400108337402,3.3564324140548707
eval_024,shallow_0235,20260533,US,kernel_gp,shallow,1,2.164328657314629,,1.0,,1.0,1,False,1.876047283411026,2.6994236469268795
eval_024,shallow_0235,20260531,US,vanilla_3d_diffusion,shallow,1,2.8557114228456912,,0.8828125,,1.0,1,False,2.4226616978645326,3.838519775867462
eval_024,shallow_0235,20260532,US,vanilla_3d_diffusion,shallow,2,3.5170340681362724,2.7955911823647295,0.8671875,0.84375,0.7476801614655005,1,False,2.4968793749809266,3.83401118516922
eval_024,shallow_0235,20260533,US,vanilla_3d_diffusion,shallow,2,2.7655310621242486,3.4268537074148293,0.75,0.8671875,0.9084448011689548,1,False,2.4244927406311034,4.038751792907715
eval_024,shallow_0235,20260531,US,eapp_only_diffusion,shallow,2,3.6372745490981964,2.7955911823647295,0.7734375,0.7578125,0.8052222207888132,1,False,2.5647031664848328,3.9288200974464416
eval_024,shallow_0235,20260532,US,eapp_only_diffusion,shallow,2,2.5250501002004007,1.8336673346693386,0.875,0.8359375,0.8166857775571319,1,False,1.539259433746338,2.9022700071334833
eval_024,shallow_0235,20260533,US,eapp_only_diffusion,shallow,1,1.7134268537074147,,0.8046875,,1.0,1,False,1.3843562602996826,2.768971860408783
eval_024,shallow_0235,20260531,US,dps_inverse_diffusion,shallow,1,2.975951903807615,,1.0,,1.0,1,False,2.543784165382385,3.1970747113227844
eval_024,shallow_0235,20260532,US,dps_inverse_diffusion,shallow,1,2.8256513026052104,,1.0,,1.0,1,False,2.460619795322418,3.2335835218429563
eval_024,shallow_0235,20260533,US,dps_inverse_diffusion,shallow,1,2.49498997995992,,1.0,,1.0,1,False,2.1181927919387817,2.9393640637397764
eval_024,shallow_0235,20260531,US,op_conditioned_diffusion_ours,shallow,1,2.7655310621242486,,1.0,,1.0,1,False,2.463471031188965,2.9991411447525023
eval_024,shallow_0235,20260532,US,op_conditioned_diffusion_ours,shallow,1,2.6152304609218437,,1.0,,1.0,1,False,2.2428316116333007,2.858674824237823
eval_024,shallow_0235,20260533,US,op_conditioned_diffusion_ours,shallow,1,2.8256513026052104,,1.0,,1.0,1,False,2.5331348180770874,3.1235044240951533
eval_025,deep_1117,20260531,MMP,direct_scalar_regression,deep,1,8.44689378757515,,0.6015625,,1.0,1,False,6.777533173561096,10.055621242523193
eval_025,deep_1117,20260532,MMP,direct_scalar_regression,deep,1,7.905811623246493,,0.484375,,1.0,1,False,6.02886688709259,9.874125385284424
eval_025,deep_1117,20260533,MMP,direct_scalar_regression,deep,1,8.47695390781563,,0.5625,,1.0,1,False,6.154204034805298,10.203689527511596
eval_025,deep_1117,20260531,MMP,unet_3d,deep,1,9.619238476953907,,1.0,,1.0,1,False,9.539655256271363,9.706109046936035
eval_025,deep_1117,20260532,MMP,unet_3d,deep,1,9.589178356713427,,1.0,,1.0,1,False,9.540447854995728,9.701409101486206
eval_025,deep_1117,20260533,MMP,unet_3d,deep,1,8.326653306613226,,1.0,,1.0,1,False,8.260198640823365,8.421931982040405
eval_025,deep_1117,20260531,MMP,kernel_gp,deep,1,9.348697394789578,,0.9765625,,1.0,1,False,8.77515892982483,10.073269081115722
eval_025,deep_1117,20260532,MMP,kernel_gp,deep,1,8.47695390781563,,0.9921875,,1.0,1,False,7.931129765510559,9.024594449996949
eval_025,deep_1117,20260533,MMP,kernel_gp,deep,1,8.567134268537075,,0.984375,,1.0,1,False,7.904122805595398,8.976499128341676
eval_025,deep_1117,20260531,MMP,vanilla_3d_diffusion,deep,1,9.769539078156312,,0.71875,,1.0,1,False,8.30720362663269,10.43688154220581
eval_025,deep_1117,20260532,MMP,vanilla_3d_diffusion,deep,1,9.589178356713427,,0.8359375,,1.0,1,False,8.844332885742187,10.775408411026
eval_025,deep_1117,20260533,MMP,vanilla_3d_diffusion,deep,1,9.198396793587174,,0.75,,1.0,1,False,8.377088022232055,10.37476077079773
eval_025,deep_1117,20260531,MMP,eapp_only_diffusion,deep,1,8.77755511022044,,0.7421875,,1.0,1,False,7.505878829956055,9.522537279129029
eval_025,deep_1117,20260532,MMP,eapp_only_diffusion,deep,1,9.949899799599198,,0.765625,,1.0,1,False,8.685323095321655,10.551537370681762
eval_025,deep_1117,20260533,MMP,eapp_only_diffusion,deep,2,9.018036072144287,8.11623246492986,0.6953125,0.671875,0.8313011564123358,1,False,7.672136116027832,9.499342107772826
eval_025,deep_1117,20260531,MMP,dps_inverse_diffusion,deep,1,8.597194388777554,,0.9921875,,1.0,1,False,8.145626020431518,9.163419771194459
eval_025,deep_1117,20260532,MMP,dps_inverse_diffusion,deep,1,9.529058116232465,,0.984375,,1.0,1,False,8.915712881088258,10.025333070755005
