operator,method,seed_id,coverage_fraction,risk_mae_mm,oracle_risk_mae_mm
US,vanilla_3d_diffusion,20260532,0.65,0.5011003102259864,0.3968888530778618
US,vanilla_3d_diffusion,20260532,0.7,0.499375669641059,0.40856175594582017
US,vanilla_3d_diffusion,20260532,0.75,0.514413546513848,0.4210763300219741
US,vanilla_3d_diffusion,20260532,0.8,0.5066210640589711,0.43227979797641397
US,vanilla_3d_diffusion,20260532,0.8500000000000001,0.5030156310883747,0.4439145284550108
US,vanilla_3d_diffusion,20260532,0.9000000000000001,0.5011427993185903,0.4559839432410491
US,vanilla_3d_diffusion,20260532,0.95,0.4965245172266886,0.4717701739197419
US,vanilla_3d_diffusion,20260532,1.0,0.5016043348798169,0.501604334879817
US,vanilla_3d_diffusion,20260533,0.2,0.4781007683467221,0.2649857994034271
US,vanilla_3d_diffusion,20260533,0.25,0.49210844336374177,0.28303967053364304
US,vanilla_3d_diffusion,20260533,0.30000000000000004,0.5065931919490952,0.30098088925218774
US,vanilla_3d_diffusion,20260533,0.35000000000000003,0.504355702475908,0.31490854889773084
US,vanilla_3d_diffusion,20260533,0.4,0.4995940205514665,0.32759118830388695
US,vanilla_3d_diffusion,20260533,0.45,0.49641144696575895,0.34084265018531174
US,vanilla_3d_diffusion,20260533,0.5,0.4943506396462431,0.3527603511390351
US,vanilla_3d_diffusion,20260533,0.55,0.49109332267482597,0.3642967468214528
US,vanilla_3d_diffusion,20260533,0.6000000000000001,0.4978343493466807,0.37680561368778404
US,vanilla_3d_diffusion,20260533,0.65,0.5004237980231458,0.38858656782082596
US,vanilla_3d_diffusion,20260533,0.7,0.5081915704110118,0.40037260670675506
US,vanilla_3d_diffusion,20260533,0.75,0.5066486454751009,0.41401261668400396
US,vanilla_3d_diffusion,20260533,0.8,0.5107289522116165,0.4259300308767736
US,vanilla_3d_diffusion,20260533,0.8500000000000001,0.5073204198090451,0.4378346008238193
US,vanilla_3d_diffusion,20260533,0.9000000000000001,0.5030437685790515,0.4496486820880124
US,vanilla_3d_diffusion,20260533,0.95,0.49816355291846665,0.464860164475384
US,vanilla_3d_diffusion,20260533,1.0,0.48961578542856715,0.4896157854285672
US,eapp_only_diffusion,20260531,0.2,0.432464185582338,0.13963537689242864
US,eapp_only_diffusion,20260531,0.25,0.45703959809898803,0.1617352338428155
US,eapp_only_diffusion,20260531,0.30000000000000004,0.470116723054154,0.18211648075603695
US,eapp_only_diffusion,20260531,0.35000000000000003,0.46703290417887616,0.20127743507139453
US,eapp_only_diffusion,20260531,0.4,0.4789611282294198,0.21999471587849842
US,eapp_only_diffusion,20260531,0.45,0.4723555579965543,0.23913578604781685
US,eapp_only_diffusion,20260531,0.5,0.4684134245113299,0.2558976757292109
US,eapp_only_diffusion,20260531,0.55,0.46273509511723704,0.27171233736289657
US,eapp_only_diffusion,20260531,0.6000000000000001,0.46216911556520124,0.2887422801432083
US,eapp_only_diffusion,20260531,0.65,0.45712352419613844,0.30292047963776025
US,eapp_only_diffusion,20260531,0.7,0.458347227444365,0.3163660068624869
US,eapp_only_diffusion,20260531,0.75,0.4580283277049093,0.33027928363653386
US,eapp_only_diffusion,20260531,0.8,0.4548618601923125,0.3425271785750304
US,eapp_only_diffusion,20260531,0.8500000000000001,0.44978716925687684,0.35533008205497413
US,eapp_only_diffusion,20260531,0.9000000000000001,0.4418625372223301,0.3705875702849473
US,eapp_only_diffusion,20260531,0.95,0.42669929172364446,0.3889435007617467
US,eapp_only_diffusion,20260531,1.0,0.4121260667724537,0.4121260667724538
US,eapp_only_diffusion,20260532,0.2,0.4420243587168125,0.16925630109032028
US,eapp_only_diffusion,20260532,0.25,0.45168055940181157,0.18820649104830628
US,eapp_only_diffusion,20260532,0.30000000000000004,0.45527143871847325,0.20753371463129883
US,eapp_only_diffusion,20260532,0.35000000000000003,0.4539017991439405,0.22307411638399754
US,eapp_only_diffusion,20260532,0.4,0.45940714141344485,0.237443182930975
US,eapp_only_diffusion,20260532,0.45,0.4518232319754869,0.2528294406232961
US,eapp_only_diffusion,20260532,0.5,0.44677654673943235,0.2663754100550562
US,eapp_only_diffusion,20260532,0.55,0.4400722024865617,0.2790771810608648
US,eapp_only_diffusion,20260532,0.6000000000000001,0.4338649895164442,0.2932237633945696
US,eapp_only_diffusion,20260532,0.65,0.4400747153855005,0.3054557410725484
US,eapp_only_diffusion,20260532,0.7,0.44062093754712783,0.31738851796294726
US,eapp_only_diffusion,20260532,0.75,0.44772748447988153,0.3307487734326501
US,eapp_only_diffusion,20260532,0.8,0.44331274140129834,0.3424304263458629
US,eapp_only_diffusion,20260532,0.8500000000000001,0.4314123350709239,0.35521575480117135
US,eapp_only_diffusion,20260532,0.9000000000000001,0.43004903044382475,0.36858410551609966
US,eapp_only_diffusion,20260532,0.95,0.4228712416125919,0.3880312349474866
US,eapp_only_diffusion,20260532,1.0,0.41860303808881816,0.41860303808881816
US,eapp_only_diffusion,20260533,0.2,0.4639879868345047,0.1452052869850385
US,eapp_only_diffusion,20260533,0.25,0.4712196005099918,0.17338340394947882
US,eapp_only_diffusion,20260533,0.30000000000000004,0.4786545184053323,0.19955278911929844
US,eapp_only_diffusion,20260533,0.35000000000000003,0.47111989562689705,0.21995858675229407
US,eapp_only_diffusion,20260533,0.4,0.47380233545035955,0.23865398182653158
US,eapp_only_diffusion,20260533,0.45,0.4829851594954241,0.25691556186372266
US,eapp_only_diffusion,20260533,0.5,0.4764861767951708,0.27254001108975145
US,eapp_only_diffusion,20260533,0.55,0.4739594867260552,0.2877165753836501
US,eapp_only_diffusion,20260533,0.6000000000000001,0.4630747644619041,0.3034813148148275
US,eapp_only_diffusion,20260533,0.65,0.4677225010088669,0.3173796381064438
US,eapp_only_diffusion,20260533,0.7,0.46318847041105254,0.33104268848953544
US,eapp_only_diffusion,20260533,0.75,0.45345954302555297,0.3454351662111561
US,eapp_only_diffusion,20260533,0.8,0.4452698783127106,0.358587502299237
US,eapp_only_diffusion,20260533,0.8500000000000001,0.44625842233675894,0.37157582535888756
US,eapp_only_diffusion,20260533,0.9000000000000001,0.4397760169323237,0.3843428741849844
US,eapp_only_diffusion,20260533,0.95,0.43654358686276323,0.39951183470861096
US,eapp_only_diffusion,20260533,1.0,0.4323106283366732,0.4323106283366732
US,dps_inverse_diffusion,20260531,0.2,0.23619361137504305,0.1933858217720529
US,dps_inverse_diffusion,20260531,0.25,0.23827972280519222,0.20532678608301796
US,dps_inverse_diffusion,20260531,0.30000000000000004,0.24661692911427727,0.2168491947699416
US,dps_inverse_diffusion,20260531,0.35000000000000003,0.25859121736486634,0.22813914279675143
US,dps_inverse_diffusion,20260531,0.4,0.26860646112889486,0.2392034070768045
US,dps_inverse_diffusion,20260531,0.45,0.28095366250845416,0.25129476172133847
US,dps_inverse_diffusion,20260531,0.5,0.28098385676423565,0.263267197507829
US,dps_inverse_diffusion,20260531,0.55,0.2888899501735233,0.27487231161758
US,dps_inverse_diffusion,20260531,0.6000000000000001,0.30267226481599635,0.2882712211858626
US,dps_inverse_diffusion,20260531,0.65,0.31499716140636574,0.3006588016395181
US,dps_inverse_diffusion,20260531,0.7,0.32601505268849873,0.3138952962626311
US,dps_inverse_diffusion,20260531,0.75,0.3367529729698289,0.3289365122665709
US,dps_inverse_diffusion,20260531,0.8,0.3513669809519754,0.34285648513846484
US,dps_inverse_diffusion,20260531,0.8500000000000001,0.36288219369466895,0.3575090204179745
US,dps_inverse_diffusion,20260531,0.9000000000000001,0.3836345773522859,0.3734516706265465
US,dps_inverse_diffusion,20260531,0.95,0.4162407787920186,0.39941533145478586
US,dps_inverse_diffusion,20260531,1.0,0.4380380736622655,0.4380380736622655
US,dps_inverse_diffusion,20260532,0.2,0.2183508297581544,0.18605010401205269
US,dps_inverse_diffusion,20260532,0.25,0.23077728360616914,0.19574189803979736
US,dps_inverse_diffusion,20260532,0.30000000000000004,0.24122632373674774,0.20723471565753898
US,dps_inverse_diffusion,20260532,0.35000000000000003,0.2522768321312794,0.21968530300064767
US,dps_inverse_diffusion,20260532,0.4,0.2581307979645085,0.23200454602107054
US,dps_inverse_diffusion,20260532,0.45,0.2699608633156685,0.24465839018028485
US,dps_inverse_diffusion,20260532,0.5,0.2829032540681427,0.2562656612495255
US,dps_inverse_diffusion,20260532,0.55,0.28923895265905264,0.26789302082085154
US,dps_inverse_diffusion,20260532,0.6000000000000001,0.2969841657562916,0.28136456628680456
US,dps_inverse_diffusion,20260532,0.65,0.30472518069759563,0.2935974817999199
US,dps_inverse_diffusion,20260532,0.7,0.31412788746938913,0.30559158507002954
US,dps_inverse_diffusion,20260532,0.75,0.3261630658102883,0.3194136446882253
US,dps_inverse_diffusion,20260532,0.8,0.3393368781031038,0.3317684616012369
US,dps_inverse_diffusion,20260532,0.8500000000000001,0.3514967781049555,0.34571641119964047
US,dps_inverse_diffusion,20260532,0.9000000000000001,0.369131926052843,0.36118872369415655
US,dps_inverse_diffusion,20260532,0.95,0.39168084409736875,0.38221074020990153
US,dps_inverse_diffusion,20260532,1.0,0.41153516483535896,0.41153516483535896
US,dps_inverse_diffusion,20260533,0.2,0.21893138161769535,0.19406420909839936
US,dps_inverse_diffusion,20260533,0.25,0.22740605958280274,0.20590313842316108
US,dps_inverse_diffusion,20260533,0.30000000000000004,0.23738727319212988,0.21823645450516535
US,dps_inverse_diffusion,20260533,0.35000000000000003,0.24725711045847304,0.22909778016573298
US,dps_inverse_diffusion,20260533,0.4,0.2547918946047671,0.23989413911359175
US,dps_inverse_diffusion,20260533,0.45,0.27179663947317867,0.2512538827723622
US,dps_inverse_diffusion,20260533,0.5,0.27739670227237634,0.2614225653960148
US,dps_inverse_diffusion,20260533,0.55,0.2881455928115447,0.2715956461613871
US,dps_inverse_diffusion,20260533,0.6000000000000001,0.3033461210344255,0.28340348330171716
US,dps_inverse_diffusion,20260533,0.65,0.31205287812261134,0.29423244664563736
US,dps_inverse_diffusion,20260533,0.7,0.31840832822130416,0.30595546383129535
US,dps_inverse_diffusion,20260533,0.75,0.33328297482796343,0.31926105828898366
US,dps_inverse_diffusion,20260533,0.8,0.3435860643007841,0.3328482042962041
US,dps_inverse_diffusion,20260533,0.8500000000000001,0.3606818630708626,0.3491899082431773
US,dps_inverse_diffusion,20260533,0.9000000000000001,0.3774939935211661,0.36829567056981855
US,dps_inverse_diffusion,20260533,0.95,0.4023724099620807,0.39336278722642803
US,dps_inverse_diffusion,20260533,1.0,0.4271603472266954,0.4271603472266954
US,op_conditioned_diffusion_ours,20260531,0.2,0.08975520064754086,0.0644535132361393
US,op_conditioned_diffusion_ours,20260531,0.25,0.09662980932159189,0.07170376581030266
US,op_conditioned_diffusion_ours,20260531,0.30000000000000004,0.10017902608097566,0.07915006608836549
US,op_conditioned_diffusion_ours,20260531,0.35000000000000003,0.1067844208255717,0.08537327478324694
US,op_conditioned_diffusion_ours,20260531,0.4,0.10917873594133076,0.09113771527374526
US,op_conditioned_diffusion_ours,20260531,0.45,0.11477231887191493,0.09729758160040798
US,op_conditioned_diffusion_ours,20260531,0.5,0.12130325252330837,0.10236214292679918
US,op_conditioned_diffusion_ours,20260531,0.55,0.12660909106372054,0.1076603228522959
US,op_conditioned_diffusion_ours,20260531,0.6000000000000001,0.13186825262999632,0.1136693887233868
US,op_conditioned_diffusion_ours,20260531,0.65,0.13984319397069084,0.11904296826176637
US,op_conditioned_diffusion_ours,20260531,0.7,0.14018846947270666,0.12435221199887936
US,op_conditioned_diffusion_ours,20260531,0.75,0.14616634200104883,0.13184558725866705
US,op_conditioned_diffusion_ours,20260531,0.8,0.15828364107709422,0.14061940457455982
US,op_conditioned_diffusion_ours,20260531,0.8500000000000001,0.17268681579096562,0.15125237287604557
US,op_conditioned_diffusion_ours,20260531,0.9000000000000001,0.181017364334984,0.1640945371021081
US,op_conditioned_diffusion_ours,20260531,0.95,0.18880639142841588,0.1841524889671068
US,op_conditioned_diffusion_ours,20260531,1.0,0.2098123677356196,0.2098123677356196
US,op_conditioned_diffusion_ours,20260532,0.2,0.10086994337667794,0.07288271823019717
US,op_conditioned_diffusion_ours,20260532,0.25,0.10571894248784243,0.08026057119796429
US,op_conditioned_diffusion_ours,20260532,0.30000000000000004,0.10846650599497425,0.08766263823234008
US,op_conditioned_diffusion_ours,20260532,0.35000000000000003,0.1132342655715887,0.09384389852079818
US,op_conditioned_diffusion_ours,20260532,0.4,0.12099314694411327,0.09970238012706631
US,op_conditioned_diffusion_ours,20260532,0.45,0.12537130569327098,0.10665484835199238
US,op_conditioned_diffusion_ours,20260532,0.5,0.1325895506656788,0.11325208150143759
US,op_conditioned_diffusion_ours,20260532,0.55,0.13765779532184227,0.12089973602270768
US,op_conditioned_diffusion_ours,20260532,0.6000000000000001,0.14516031243593575,0.12951273483810025
US,op_conditioned_diffusion_ours,20260532,0.65,0.14938971093685782,0.13738190032651626
US,op_conditioned_diffusion_ours,20260532,0.7,0.15709929854321195,0.14535813075613263
US,op_conditioned_diffusion_ours,20260532,0.75,0.16264581281091242,0.15418707767195053
US,op_conditioned_diffusion_ours,20260532,0.8,0.17690477289230258,0.16342751132653
US,op_conditioned_diffusion_ours,20260532,0.8500000000000001,0.1850693117899749,0.17510962466110913
US,op_conditioned_diffusion_ours,20260532,0.9000000000000001,0.19917801502327975,0.1897556885068228
US,op_conditioned_diffusion_ours,20260532,0.95,0.214540470861579,0.20976975694883299
US,op_conditioned_diffusion_ours,20260532,1.0,0.23327267913125654,0.23327267913125657
US,op_conditioned_diffusion_ours,20260533,0.2,0.0872570833334999,0.053024784117390894
US,op_conditioned_diffusion_ours,20260533,0.25,0.08952892526614988,0.06054308035471613
US,op_conditioned_diffusion_ours,20260533,0.30000000000000004,0.09541259533605187,0.06834527893706469
US,op_conditioned_diffusion_ours,20260533,0.35000000000000003,0.10072524497852366,0.074633802029313
US,op_conditioned_diffusion_ours,20260533,0.4,0.10532972745268589,0.08065933912756013
US,op_conditioned_diffusion_ours,20260533,0.45,0.11187776371689573,0.08797368944416799
US,op_conditioned_diffusion_ours,20260533,0.5,0.11369050324829724,0.09430251297915376
US,op_conditioned_diffusion_ours,20260533,0.55,0.11879376386744088,0.1005653759087187
US,op_conditioned_diffusion_ours,20260533,0.6000000000000001,0.12705102200590704,0.10770883050561113
US,op_conditioned_diffusion_ours,20260533,0.65,0.13184935133155076,0.11453069369014571
US,op_conditioned_diffusion_ours,20260533,0.7,0.13579935361978546,0.12198737751200983
US,op_conditioned_diffusion_ours,20260533,0.75,0.1422019499030356,0.13168533014278436
US,op_conditioned_diffusion_ours,20260533,0.8,0.15451593376364536,0.14169255921533425
US,op_conditioned_diffusion_ours,20260533,0.8500000000000001,0.17020257814100287,0.15310335051710197
US,op_conditioned_diffusion_ours,20260533,0.9000000000000001,0.17922681750554345,0.16670927340359082
US,op_conditioned_diffusion_ours,20260533,0.95,0.19326865456572384,0.18499613991848568
US,op_conditioned_diffusion_ours,20260533,1.0,0.20951496418297538,0.20951496418297538
