figure,dimension,device,device_label,model,model_label,train_N_per_device,train_N_total,train_unique_cases,unique_source_cases_available,sampling_mode,seed,n_test_cases,evidence_level,mae_zbottom_mm,rmse_zbottom_mm,crps_zbottom_mm,cov90_zbottom,width90_zbottom_mm,auroc_fail_tau_1mm,calibrated_score
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,250,250,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6538194868212442,0.6779546606091872,0.4218720257569126,0.9464506172839505,2.8593836711331795,0.7431768527732977,1.1428814804286793
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,250,750,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.20502405096640047,0.2516350749235199,0.12932881379312916,0.9563078275984782,0.9184262111330969,1.0,1.187697529263285
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,250,750,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6091594988507134,0.7305301605903717,0.3333734278817982,0.9153003613369465,2.119882396589934,0.8123646967720154,3.2055896791463727
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,250,750,250,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2695836288992967,0.3144810292116432,0.15848056189571258,0.9460297418630751,0.9501806693769868,0.9945945945945946,1.4012380599035774
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.635238254438924,0.6617404668417451,0.5951258500031494,0.05581988585037356,0.24511017455661346,0.8800557753234978,1.2341481690600673
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0369982751917821,1.2930222018804243,1.0180551050202324,0.6434343434343435,3.924506976244039,0.8212105102929353,2.7074637431446207
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.817410430423779,0.8964311459536637,0.7568241352114178,0.0972673893405599,0.3567731571300718,0.7986167935187544,0.9113375420083356
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3748411972756425,1.5967167626408116,0.944634222519848,0.803766835016835,4.518450998233537,0.45522714720908386,1.2341481690600673
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1094817734657496,1.2668342472765617,0.7832430894541824,0.7630822109988776,4.40492345008679,0.34370787886610876,2.7074637431446207
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.5580229580886786,1.8157245170715042,1.0564124085029056,0.8080106621773289,4.938592078264254,0.4798810075735781,0.9113375420083356
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6701182460468268,0.6695348942500408,0.6108854094291006,0.053925946456434226,0.25373413836347625,0.8800557753234978,0.9265472158263827
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0515571589280281,1.321574217415549,1.0348882843564544,0.6443813131313131,3.9749307138683307,0.8212105102929353,2.4943558238806443
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.9696950665813011,1.0871854328149975,0.9221130712656723,0.06222951055268122,0.427181655079397,0.7986167935187544,0.7916185894710447
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5924408358559913,0.6150227431787861,0.3737075024272493,0.904819536831732,1.640109302548344,0.9356028159306848,0.7121151953134699
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6721237298242159,0.8908186011737566,0.49144744261113965,0.919311167227834,2.9227412754251505,0.9588478085047406,1.9532428083147524
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6709870416534048,0.7514026804928964,0.4371538724366374,0.8482607237688538,1.6611609601077963,0.969279688619634,0.5976495752504816
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,500,1500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5184101292077268,0.5492421876758049,0.32293276912054625,0.9204755892255893,1.827452903590676,0.5816361082754525,2.1938801263725853
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,500,1500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6128207878280941,0.9400408604898866,0.439588165532226,0.8986372875092387,2.278087582178142,0.965120411995412,3.424428582761998
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,500,1500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5010345971819538,0.5330165917811727,0.3117444135554733,0.9468644781144783,1.8634642705822886,0.7653517551058536,3.44198749349678
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.41113346549573343,0.4354447974105921,0.26372551608792644,0.8802833552325422,1.1407717226267389,0.9238788238788238,0.8302053258682892
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.45641089684072356,0.6112788094370959,0.34324169485229034,0.9196057800224465,2.264828555716935,0.9959051424269704,1.3607525932348448
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.482659734981778,0.5455576368929982,0.3195693474117071,0.8341514740904985,1.2537059147845568,0.9635620779746464,0.503178560351837
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.47393353125781107,0.4897189354397363,0.2900143957053126,0.9408319304152639,1.8370464415627643,0.4990942028985508,0.9788904633528244
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7622805280008599,1.1645984146129902,0.5580583071396376,0.8645243081218691,2.292946014396625,0.9413277046439732,2.4387506947774145
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5119830029557336,0.552677973532705,0.33688335109687717,0.9492915263748596,2.3634093700808556,0.7431768527732977,0.8973874464297691
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.19684249618234836,0.24394063114951348,0.12638655983314198,0.953466918507569,0.9213997882104624,1.0,1.1373185318183712
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6117414993188856,0.72257791140082,0.3320421762792338,0.9209821795187647,2.126745913358944,0.8123646967720154,3.2041621630968873
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.22151491805105675,0.26651617647770987,0.13900872926955166,0.9545524691358024,0.9532570574673587,0.9945945945945946,1.1604484632994116
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6271575613644668,0.6468081802066745,0.5821498408401341,0.061501704032191684,0.23743662701683962,0.8800557753234978,1.2253483900201112
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.023171256922813,1.2814014761146981,1.008709894238505,0.6377525252525252,3.840600078832458,0.8212105102929353,2.6567336579122762
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7413194236036472,0.8122465058333164,0.690765598691762,0.09158557115874177,0.3351313614506679,0.7986167935187544,0.8219011490498284
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3573522163087826,1.5606865762316788,0.924037600264151,0.8094486531986531,4.376994004031629,0.45522714720908386,1.2253483900201112
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.094688282369574,1.2554488794485215,0.776053329559864,0.7574003928170594,4.310745133607907,0.34370787886610876,2.6567336579122762
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.4129898986641913,1.6452082250870919,0.9642046492360683,0.8023288439955107,4.639017969153934,0.4798810075735781,0.8219011490498284
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6476037734108309,0.6490038879170783,0.5929414897575481,0.05676685554734329,0.2430350277346537,0.8800557753234978,0.897945303128408
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0450131861194243,1.314051223815219,1.0290871718051897,0.6301767676767676,3.859738070543474,0.8212105102929353,2.444801925825165
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.8374448848287965,0.9369380552832764,0.7911226932703487,0.09347951055268122,0.3803349952250635,0.7986167935187544,0.6825086284820202
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5527162406688905,0.5669940312059963,0.3456338808542994,0.9218649913771865,1.4984716001433713,0.9356028159306848,0.6756520921050763
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6475744113491245,0.8716331825784787,0.47933071969066604,0.8994248035914704,2.8054052132056384,0.9588478085047406,1.8458291374260067
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5936671160862107,0.6624089080342177,0.38383398471401736,0.8766698146779447,1.524661615752979,0.969279688619634,0.5142055665205097
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5384239520342073,0.5704058444277027,0.3326495698360871,0.9233164983164984,1.8048533440667922,0.5816361082754525,2.2844927169060956
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6001793407050636,0.9160421517294282,0.4288567496610714,0.9213645602365114,2.2499151593414726,0.965120411995412,3.280840374029915
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5028105567996529,0.5363425661500121,0.31422823808148054,0.9298190235690238,1.840419369331532,0.7653517551058536,3.3986543423640763
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4031133016358211,0.41981537450975737,0.25491783841204735,0.877442446141633,1.0829793535509111,0.9238788238788238,0.8117054683678914
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.44261606939457676,0.6091143553558155,0.340639392168847,0.8940375982042648,2.1716647485864806,0.9959051424269704,1.3518469338792027
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4311991794777761,0.49718483973254385,0.28923768188885873,0.8540378377268621,1.1608302154296788,0.9635620779746464,0.4583893013249169
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.47251552630573385,0.4849355936689333,0.2876527641252243,0.9294682940516275,1.7839563206533828,0.4990942028985508,0.9650019278131641
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7490776533366911,1.146768288175399,0.5492491269442586,0.8588424899400509,2.223519182602588,0.9413277046439732,2.3833865944088117
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4742334972789508,0.5064618985848968,0.3091354323858194,0.932246071829405,2.0904452342505127,0.7431768527732977,0.8176761592100887
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.19272034993118428,0.23929748743204965,0.12406293281943227,0.953466918507569,0.9069735608637746,1.0,1.1135015542183129
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6057806940371392,0.7184649086031591,0.32989239822333793,0.9209821795187647,2.0934477506641778,0.8123646967720154,3.1729408273421202
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.22033649575177486,0.26770274960640306,0.13866129215450496,0.9517115600448933,0.9383320453208206,0.9945945945945946,1.1512707117505077
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6257449479804243,0.6511901122956959,0.5825555919950399,0.04729715857764627,0.23087943982799253,0.8800557753234978,1.2177696474738644
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0299429730057283,1.2784486112816544,1.0096894505072982,0.6377525252525252,3.8825110241018628,0.8212105102929353,2.6743168786268745
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7091246678928085,0.7814118865746781,0.6614622662756391,0.08306284388601448,0.3061067632192689,0.7986167935187544,0.7796037294737926
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.354294908184416,1.571259761294226,0.924681642909499,0.7952441077441077,4.256116406630192,0.45522714720908386,1.2177696474738644
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1019333238983942,1.2525558198454938,0.7768069534791197,0.7574003928170594,4.357786585374974,0.34370787886610876,2.6743168786268745
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.351625170908591,1.5827525926437178,0.923301614390027,0.7938061167227835,4.2372482506766795,0.4798810075735781,0.7796037294737926
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6357093804763304,0.6518393522248866,0.5851513452271668,0.048244128274615994,0.22738591344518708,0.8800557753234978,0.8740082396751913
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0394269078343448,1.3092354616906061,1.025167981074606,0.6301767676767676,3.854010590089773,0.8212105102929353,2.431732862112894
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.788013228135889,0.8799144247668549,0.7412960558874768,0.09063860146177216,0.3419866778334538,0.7986167935187544,0.6404244217941739
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5349328407848419,0.5560160618645358,0.33534828614613477,0.904819536831732,1.3721408024280723,0.9356028159306848,0.6429904580171162
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6423923258843107,0.8610428072880796,0.47349553519949666,0.9051066217732886,2.794376838299012,0.9588478085047406,1.8412819209655327
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5753552514567006,0.6434295673124039,0.372245142765367,0.8766698146779447,1.4477833156035071,0.969279688619634,0.4983447204828513
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.549226337432385,0.5807336808383113,0.33767952383945543,0.9147937710437711,1.8146667685315137,0.5816361082754525,2.3122244673128867
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5952864268372293,0.9113194967957073,0.4257895300354373,0.9355691056910569,2.262148492615233,0.965120411995412,3.2088727194429745
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5036199529072947,0.5372425289228583,0.3147093554814454,0.9298190235690238,1.8504261748837494,0.7653517551058536,3.404125304655397
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.39109748580281944,0.42101075953457945,0.25016686947994604,0.8632379006870876,0.9996280260654244,0.9238788238788238,0.7977960119124503
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4460038727017737,0.6105747976018182,0.341627391960921,0.9054012345679011,2.1871374946614894,0.9959051424269704,1.347092101735251
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.42887271949833417,0.49783056032991385,0.2869762559754524,0.8455151104541349,1.0843309809251047,0.9635620779746464,0.4521399175289885
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4698655556929484,0.4965854631262075,0.28821131974227315,0.9095819304152639,1.6564657673107406,0.4990942028985508,0.9775720806727206
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7456579354691757,1.1429570479619158,0.5473395329632339,0.8560015808491418,2.2277174543956377,0.9413277046439732,2.3659736372324365
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,1600,1600,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4500760505754025,0.4813336845501271,0.2918257886991108,0.9237233445566777,1.9173282103180729,0.7431768527732977,0.7695961639580884
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.19707066599090522,0.24685033594167474,0.12629961697541664,0.9477851003257509,0.9015017161814746,1.0,1.1326628931999687
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6026166930382314,0.7159918737380313,0.3286968698854464,0.9067776340642193,2.0808178114504754,0.8123646967720154,3.1933456513844907
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,903,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2250425238251665,0.27494526485122167,0.1408889769086852,0.9488706509539843,0.9326710123712707,0.9945945945945946,1.1727914477509183
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6296256524189229,0.643353070746323,0.5802340386054544,0.061501704032191684,0.2382480673445696,0.8800557753234978,1.2301705775951461
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0165320293030706,1.309339333677973,1.0138199128595191,0.6263888888888889,3.7882739914210024,0.8212105102929353,2.610425130326352
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1130,1600,bootstrap_with_replacement_effective_N,20260608,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.722202007793894,0.781100071114692,0.6678493489394293,0.09158557115874177,0.3055066833845106,0.7986167935187544,0.8007056622993012
